row_id,congestion
848835,41.21739071783621
848836,41.21739071783621
848837,41.21739071783621
848838,46.65625593599214
848839,46.65625593599214
848840,46.65625593599214
848841,46.65625593599214
848842,51.24983322289787
848843,51.24983322289787
848844,51.24983322289787
848845,51.24983322289787
848846,38.041749424742456
848847,38.041749424742456
848848,38.041749424742456
848849,38.041749424742456
848850,38.041749424742456
848851,38.041749424742456
848852,45.2732080015074
848853,45.2732080015074
848854,45.2732080015074
848855,45.2732080015074
848856,45.2732080015074
848857,45.2732080015074
848858,55.387988685561396
848859,55.387988685561396
848860,55.387988685561396
848861,55.387988685561396
848862,58.85538199871517
848863,58.85538199871517
848864,58.85538199871517
848865,58.85538199871517
848866,58.85538199871517
848867,58.85538199871517
848868,49.27852800046222
848869,49.27852800046222
848870,49.27852800046222
848871,49.27852800046222
848872,49.27852800046222
848873,49.27852800046222
848874,63.69980904455912
848875,63.69980904455912
848876,63.69980904455912
848877,63.69980904455912
848878,36.511488847247925
848879,36.511488847247925
848880,36.511488847247925
848881,36.511488847247925
848882,36.511488847247925
848883,36.511488847247925
848884,36.511488847247925
848885,36.511488847247925
848886,46.582181970554366
848887,46.582181970554366
848888,46.582181970554366
848889,46.582181970554366
848890,46.582181970554366
848891,46.582181970554366
848892,46.582181970554366
848893,46.582181970554366
848894,39.59483511847261
848895,39.59483511847261
848896,39.59483511847261
848897,39.59483511847261
848898,39.59483511847261
848899,39.59483511847261
848900,41.21739071783621
848901,41.21739071783621
848902,41.21739071783621
848903,46.65625593599214
848904,46.65625593599214
848905,46.65625593599214
848906,46.65625593599214
848907,51.24983322289787
848908,51.24983322289787
848909,51.24983322289787
848910,51.24983322289787
848911,38.041749424742456
848912,38.041749424742456
848913,38.041749424742456
848914,38.041749424742456
848915,38.041749424742456
848916,38.041749424742456
848917,45.2732080015074
848918,45.2732080015074
848919,45.2732080015074
848920,45.2732080015074
848921,45.2732080015074
848922,45.2732080015074
848923,55.387988685561396
848924,55.387988685561396
848925,55.387988685561396
848926,55.387988685561396
848927,58.85538199871517
848928,58.85538199871517
848929,58.85538199871517
848930,58.85538199871517
848931,58.85538199871517
848932,58.85538199871517
848933,49.27852800046222
848934,49.27852800046222
848935,49.27852800046222
848936,49.27852800046222
848937,49.27852800046222
848938,49.27852800046222
848939,63.69980904455912
848940,63.69980904455912
848941,63.69980904455912
848942,63.69980904455912
848943,36.511488847247925
848944,36.511488847247925
848945,36.511488847247925
848946,36.511488847247925
848947,36.511488847247925
848948,36.511488847247925
848949,36.511488847247925
848950,36.511488847247925
848951,46.582181970554366
848952,46.582181970554366
848953,46.582181970554366
848954,46.582181970554366
848955,46.582181970554366
848956,46.582181970554366
848957,46.582181970554366
848958,46.582181970554366
848959,39.59483511847261
848960,39.59483511847261
848961,39.59483511847261
848962,39.59483511847261
848963,39.59483511847261
848964,39.59483511847261
848965,41.21739071783621
848966,41.21739071783621
848967,41.21739071783621
848968,46.65625593599214
848969,46.65625593599214
848970,46.65625593599214
848971,46.65625593599214
848972,51.24983322289787
848973,51.24983322289787
848974,51.24983322289787
848975,51.24983322289787
848976,38.041749424742456
848977,38.041749424742456
848978,38.041749424742456
848979,38.041749424742456
848980,38.041749424742456
848981,38.041749424742456
848982,45.2732080015074
848983,45.2732080015074
848984,45.2732080015074
848985,45.2732080015074
848986,45.2732080015074
848987,45.2732080015074
848988,55.387988685561396
848989,55.387988685561396
848990,55.387988685561396
848991,55.387988685561396
848992,58.85538199871517
848993,58.85538199871517
848994,58.85538199871517
848995,58.85538199871517
848996,58.85538199871517
848997,58.85538199871517
848998,49.27852800046222
848999,49.27852800046222
849000,49.27852800046222
849001,49.27852800046222
849002,49.27852800046222
849003,49.27852800046222
849004,63.69980904455912
849005,63.69980904455912
849006,63.69980904455912
849007,63.69980904455912
849008,36.511488847247925
849009,36.511488847247925
849010,36.511488847247925
849011,36.511488847247925
849012,36.511488847247925
849013,36.511488847247925
849014,36.511488847247925
849015,36.511488847247925
849016,46.582181970554366
849017,46.582181970554366
849018,46.582181970554366
849019,46.582181970554366
849020,46.582181970554366
849021,46.582181970554366
849022,46.582181970554366
849023,46.582181970554366
849024,39.59483511847261
849025,39.59483511847261
849026,39.59483511847261
849027,39.59483511847261
849028,39.59483511847261
849029,39.59483511847261
849030,42.370989703654864
849031,42.370989703654864
849032,42.370989703654864
849033,48.70416740940375
849034,48.70416740940375
849035,48.70416740940375
849036,48.70416740940375
849037,52.2824597776242
849038,52.2824597776242
849039,52.2824597776242
849040,52.2824597776242
849041,39.3932459891649
849042,39.3932459891649
849043,39.3932459891649
849044,39.3932459891649
849045,39.3932459891649
849046,39.3932459891649
849047,46.76708194929408
849048,46.76708194929408
849049,46.76708194929408
849050,46.76708194929408
849051,46.76708194929408
849052,46.76708194929408
849053,58.200095466972535
849054,58.200095466972535
849055,58.200095466972535
849056,58.200095466972535
849057,62.02373874926967
849058,62.02373874926967
849059,62.02373874926967
849060,62.02373874926967
849061,62.02373874926967
849062,62.02373874926967
849063,51.205870774530304
849064,51.205870774530304
849065,51.205870774530304
849066,51.205870774530304
849067,51.205870774530304
849068,51.205870774530304
849069,64.52071515226241
849070,64.52071515226241
849071,64.52071515226241
849072,64.52071515226241
849073,37.1416944108013
849074,37.1416944108013
849075,37.1416944108013
849076,37.1416944108013
849077,37.1416944108013
849078,37.1416944108013
849079,37.1416944108013
849080,37.1416944108013
849081,48.276837899198604
849082,48.276837899198604
849083,48.276837899198604
849084,48.276837899198604
849085,48.276837899198604
849086,48.276837899198604
849087,48.276837899198604
849088,48.276837899198604
849089,39.270251161935086
849090,39.270251161935086
849091,39.270251161935086
849092,39.270251161935086
849093,39.270251161935086
849094,39.270251161935086
849095,42.370989703654864
849096,42.370989703654864
849097,42.370989703654864
849098,48.70416740940375
849099,48.70416740940375
849100,48.70416740940375
849101,48.70416740940375
849102,52.2824597776242
849103,52.2824597776242
849104,52.2824597776242
849105,52.2824597776242
849106,39.3932459891649
849107,39.3932459891649
849108,39.3932459891649
849109,39.3932459891649
849110,39.3932459891649
849111,39.3932459891649
849112,46.76708194929408
849113,46.76708194929408
849114,46.76708194929408
