row_id,congestion
848835,49.28428169381471
848836,49.28428169381471
848837,49.28428169381471
848838,47.51399975510659
848839,47.51399975510659
848840,47.51399975510659
848841,47.51399975510659
848842,45.80604142999998
848843,45.80604142999998
848844,45.80604142999998
848845,45.80604142999998
848846,44.15821258617767
848847,44.15821258617767
848848,44.15821258617767
848849,44.15821258617767
848850,44.15821258617767
848851,44.15821258617767
848852,49.348124235619125
848853,49.348124235619125
848854,49.348124235619125
848855,49.348124235619125
848856,49.348124235619125
848857,49.348124235619125
848858,47.5755946900074
848859,47.5755946900074
848860,47.5755946900074
848861,47.5755946900074
848862,45.86546788606212
848863,45.86546788606212
848864,45.86546788606212
848865,45.86546788606212
848866,45.86546788606212
848867,45.86546788606212
848868,44.215546905725084
848869,44.215546905725084
848870,44.215546905725084
848871,44.215546905725084
848872,44.215546905725084
848873,44.215546905725084
848874,49.41204783396858
848875,49.41204783396858
848876,49.41204783396858
848877,49.41204783396858
848878,47.63726782781922
848879,47.63726782781922
848880,47.63726782781922
848881,47.63726782781922
848882,47.63726782781922
848883,47.63726782781922
848884,47.63726782781922
848885,47.63726782781922
848886,45.924969791864775
848887,45.924969791864775
848888,45.924969791864775
848889,45.924969791864775
848890,45.924969791864775
848891,45.924969791864775
848892,45.924969791864775
848893,45.924969791864775
848894,44.272954018769184
848895,44.272954018769184
848896,44.272954018769184
848897,44.272954018769184
848898,44.272954018769184
848899,44.272954018769184
848900,49.28428169381471
848901,49.28428169381471
848902,49.28428169381471
848903,47.51399975510659
848904,47.51399975510659
848905,47.51399975510659
848906,47.51399975510659
848907,45.80604142999998
848908,45.80604142999998
848909,45.80604142999998
848910,45.80604142999998
848911,44.15821258617767
848912,44.15821258617767
848913,44.15821258617767
848914,44.15821258617767
848915,44.15821258617767
848916,44.15821258617767
848917,49.348124235619125
848918,49.348124235619125
848919,49.348124235619125
848920,49.348124235619125
848921,49.348124235619125
848922,49.348124235619125
848923,47.5755946900074
848924,47.5755946900074
848925,47.5755946900074
848926,47.5755946900074
848927,45.86546788606212
848928,45.86546788606212
848929,45.86546788606212
848930,45.86546788606212
848931,45.86546788606212
848932,45.86546788606212
848933,44.215546905725084
848934,44.215546905725084
848935,44.215546905725084
848936,44.215546905725084
848937,44.215546905725084
848938,44.215546905725084
848939,49.41204783396858
848940,49.41204783396858
848941,49.41204783396858
848942,49.41204783396858
848943,47.63726782781922
848944,47.63726782781922
848945,47.63726782781922
848946,47.63726782781922
848947,47.63726782781922
848948,47.63726782781922
848949,47.63726782781922
848950,47.63726782781922
848951,45.924969791864775
848952,45.924969791864775
848953,45.924969791864775
848954,45.924969791864775
848955,45.924969791864775
848956,45.924969791864775
848957,45.924969791864775
848958,45.924969791864775
848959,44.272954018769184
848960,44.272954018769184
848961,44.272954018769184
848962,44.272954018769184
848963,44.272954018769184
848964,44.272954018769184
848965,49.28428169381471
848966,49.28428169381471
848967,49.28428169381471
848968,47.51399975510659
848969,47.51399975510659
848970,47.51399975510659
848971,47.51399975510659
848972,45.80604142999998
848973,45.80604142999998
848974,45.80604142999998
848975,45.80604142999998
848976,44.15821258617767
848977,44.15821258617767
848978,44.15821258617767
848979,44.15821258617767
848980,44.15821258617767
848981,44.15821258617767
848982,49.348124235619125
848983,49.348124235619125
848984,49.348124235619125
848985,49.348124235619125
848986,49.348124235619125
848987,49.348124235619125
848988,47.5755946900074
848989,47.5755946900074
848990,47.5755946900074
848991,47.5755946900074
848992,45.86546788606212
848993,45.86546788606212
848994,45.86546788606212
848995,45.86546788606212
848996,45.86546788606212
848997,45.86546788606212
848998,44.215546905725084
848999,44.215546905725084
849000,44.215546905725084
849001,44.215546905725084
849002,44.215546905725084
849003,44.215546905725084
849004,49.41204783396858
849005,49.41204783396858
849006,49.41204783396858
849007,49.41204783396858
849008,47.63726782781922
849009,47.63726782781922
849010,47.63726782781922
849011,47.63726782781922
849012,47.63726782781922
849013,47.63726782781922
849014,47.63726782781922
849015,47.63726782781922
849016,45.924969791864775
849017,45.924969791864775
849018,45.924969791864775
849019,45.924969791864775
849020,45.924969791864775
849021,45.924969791864775
849022,45.924969791864775
849023,45.924969791864775
849024,44.272954018769184
849025,44.272954018769184
849026,44.272954018769184
849027,44.272954018769184
849028,44.272954018769184
849029,44.272954018769184
849030,49.72597791667111
849031,49.72597791667111
849032,49.72597791667111
849033,47.9401458533638
849034,47.9401458533638
849035,47.9401458533638
849036,47.9401458533638
849037,46.217184853155075
849038,46.217184853155075
849039,46.217184853155075
849040,46.217184853155075
849041,44.55488151050901
849042,44.55488151050901
849043,44.55488151050901
849044,44.55488151050901
849045,44.55488151050901
849046,44.55488151050901
849047,49.79038125021049
849048,49.79038125021049
849049,49.79038125021049
849050,49.79038125021049
849051,49.79038125021049
849052,49.79038125021049
849053,48.002281837061105
849054,48.002281837061105
849055,48.002281837061105
849056,48.002281837061105
849057,46.27713331013472
849058,46.27713331013472
849059,46.27713331013472
849060,46.27713331013472
849061,46.27713331013472
849062,46.27713331013472
849063,44.612719453684555
849064,44.612719453684555
849065,44.612719453684555
849066,44.612719453684555
849067,44.612719453684555
849068,44.612719453684555
849069,49.85486635229414
849070,49.85486635229414
849071,49.85486635229414
849072,49.85486635229414
849073,48.06449671060237
849074,48.06449671060237
849075,48.06449671060237
849076,48.06449671060237
849077,48.06449671060237
849078,48.06449671060237
849079,48.06449671060237
849080,48.06449671060237
849081,46.33715787960404
849082,46.33715787960404
849083,46.33715787960404
849084,46.33715787960404
849085,46.33715787960404
849086,46.33715787960404
849087,46.33715787960404
849088,46.33715787960404
849089,44.670630829773536
849090,44.670630829773536
849091,44.670630829773536
849092,44.670630829773536
849093,44.670630829773536
849094,44.670630829773536
849095,49.72597791667111
849096,49.72597791667111
849097,49.72597791667111
849098,47.9401458533638
849099,47.9401458533638
849100,47.9401458533638
849101,47.9401458533638
849102,46.217184853155075
849103,46.217184853155075
849104,46.217184853155075
849105,46.217184853155075
849106,44.55488151050901
849107,44.55488151050901
849108,44.55488151050901
849109,44.55488151050901
849110,44.55488151050901
849111,44.55488151050901
849112,49.79038125021049
849113,49.79038125021049
849114,49.79038125021049
849115,49.79038125021049
849116,49.79038125021049
849117,49.79038125021049
849118,48.002281837061105
849119,48.002281837061105
849120,48.002281837061105
849121,48.002281837061105
849122,46.27713331013472
849123,46.27713331013472
849124,46.27713331013472
849125,46.27713331013472
849126,46.27713331013472
849127,46.27713331013472
849128,44.612719453684555
849129,44.612719453684555
849130,44.612719453684555
849131,44.612719453684555
849132,44.612719453684555
849133,44.612719453684555
849134,49.85486635229414
849135,49.85486635229414
849136,49.85486635229414
849137,49.85486635229414
849138,48.06449671060237
849139,48.06449671060237
849140,48.06449671060237
849141,48.06449671060237
849142,48.06449671060237
849143,48.06449671060237
849144,48.06449671060237
849145,48.06449671060237
849146,46.33715787960404
849147,46.33715787960404
849148,46.33715787960404
849149,46.33715787960404
849150,46.33715787960404
849151,46.33715787960404
849152,46.33715787960404
849153,46.33715787960404
849154,44.670630829773536
849155,44.670630829773536
849156,44.670630829773536
849157,44.670630829773536
849158,44.670630829773536
849159,44.670630829773536
849160,49.72597791667111
849161,49.72597791667111
849162,49.72597791667111
849163,47.9401458533638
849164,47.9401458533638
849165,47.9401458533638
849166,47.9401458533638
849167,46.217184853155075
849168,46.217184853155075
849169,46.217184853155075
849170,46.217184853155075
849171,44.55488151050901
849172,44.55488151050901
849173,44.55488151050901
849174,44.55488151050901
849175,44.55488151050901
849176,44.55488151050901
849177,49.79038125021049
849178,49.79038125021049
849179,49.79038125021049
849180,49.79038125021049
849181,49.79038125021049
849182,49.79038125021049
849183,48.002281837061105
